"User_id","Time on platform","Time on videos","Ratio video/platform","Distict videos","Assignments","Until deadline"
"DelftX/CTB3365DWx/3T2014_5648090","4","5","3","7","1","10"
"DelftX/CTB3365DWx/3T2014_2514006","1","0","0","1","0","0"
"DelftX/CTB3365DWx/3T2014_4042775","3","0","0","3","9","10"
"DelftX/CTB3365DWx/3T2014_4678008","0","0","0","0","0","0"
"DelftX/CTB3365DWx/3T2014_2163218","0","0","0","5","0","0"
"DelftX/CTB3365DWx/3T2014_5723081","0","0","0","8","0","0"
"DelftX/CTB3365DWx/3T2014_2163217","0","0","0","0","0","0"
"DelftX/CTB3365DWx/3T2014_5435159","1","2","4","7","7","8"
"DelftX/CTB3365DWx/3T2014_3452729","1","1","2","5","0","0"
"DelftX/CTB3365DWx/3T2014_4550069","1","2","8","5","8","10"
"DelftX/CTB3365DWx/3T2014_5623245","1","0","1","5","0","0"
"DelftX/CTB3365DWx/3T2014_4564593","1","1","4","8","4","9"
"DelftX/CTB3365DWx/3T2014_4724989","1","1","2","4","4","8"
"DelftX/CTB3365DWx/3T2014_5165120","1","0","0","1","0","0"
"DelftX/CTB3365DWx/3T2014_269835","0","0","0","0","1","10"
"DelftX/CTB3365DWx/3T2014_4753403","2","4","4","8","8","7"
"DelftX/CTB3365DWx/3T2014_5750321","0","0","0","7","0","0"
"DelftX/CTB3365DWx/3T2014_5819807","0","0","0","6","0","0"
"DelftX/CTB3365DWx/3T2014_5639371","0","0","1","2","0","0"
"DelftX/CTB3365DWx/3T2014_1795723","1","1","2","4","4","8"
"DelftX/CTB3365DWx/3T2014_202032","3","3","3","8","10","8"
"DelftX/CTB3365DWx/3T2014_2187419","0","0","0","0","0","0"
"DelftX/CTB3365DWx/3T2014_1864649","1","1","3","8","0","0"
"DelftX/CTB3365DWx/3T2014_440154","0","0","0","4","0","0"
"DelftX/CTB3365DWx/3T2014_2317553","1","1","3","2","2","7"
"DelftX/CTB3365DWx/3T2014_1518967","0","0","7","4","1","8"
"DelftX/CTB3365DWx/3T2014_5654714","2","0","0","1","2","7"
"DelftX/CTB3365DWx/3T2014_1301635","1","1","5","8","6","5"
"DelftX/CTB3365DWx/3T2014_2854731","0","0","0","3","0","0"
"DelftX/CTB3365DWx/3T2014_2354261","3","2","2","7","4","8"
"DelftX/CTB3365DWx/3T2014_5646576","2","0","0","0","9","10"
"DelftX/CTB3365DWx/3T2014_1122043","2","0","0","0","4","7"
"DelftX/CTB3365DWx/3T2014_5374822","2","0","0","1","3","9"
"DelftX/CTB3365DWx/3T2014_4196780","1","0","1","4","0","0"
